Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 7 November 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3177/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-11-09 15:57:27)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(34) at 2012-11-09 16:45:10: 3677695107 states generated (83,250,177 s/min), 424223012 distinct states found (8,408,467 ds/min), 56453484 states left on queue.
Progress(35) at 2012-11-09 16:46:10: 3756496942 states generated (78,801,835 s/min), 432496931 distinct states found (8,273,919 ds/min), 56847221 states left on queue.
Progress(35) at 2012-11-09 16:47:10: 3837241502 states generated (80,744,549 s/min), 441388009 distinct states found (8,891,078 ds/min), 57663844 states left on queue.
Progress(35) at 2012-11-09 16:48:10: 3920587645 states generated (83,346,143 s/min), 450315339 distinct states found (8,927,330 ds/min), 58256559 states left on queue.
Progress(35) at 2012-11-09 16:49:10: 4005787882 states generated (85,200,239 s/min), 459133534 distinct states found (8,818,195 ds/min), 58554730 states left on queue.
Progress(35) at 2012-11-09 16:50:10: 4086669707 states generated (80,881,823 s/min), 467490244 distinct states found (8,356,710 ds/min), 58823258 states left on queue.
Progress(35) at 2012-11-09 16:51:10: 4170765516 states generated (84,095,800 s/min), 475628067 distinct states found (8,137,823 ds/min), 58551501 states left on queue.
Progress(35) at 2012-11-09 16:52:10: 4259672088 states generated (88,906,572 s/min), 484547231 distinct states found (8,919,164 ds/min), 58580007 states left on queue.
Progress(36) at 2012-11-09 16:53:10: 4344861226 states generated (85,189,147 s/min), 493477372 distinct states found (8,930,141 ds/min), 58991235 states left on queue.
Progress(36) at 2012-11-09 16:54:10: 4429161646 states generated (84,300,412 s/min), 502455673 distinct states found (8,978,301 ds/min), 59539495 states left on queue.
Progress(36) at 2012-11-09 16:55:10: 4513091014 states generated (83,929,376 s/min), 511202039 distinct states found (8,746,366 ds/min), 59892922 states left on queue.
Progress(36) at 2012-11-09 16:56:10: 4593652824 states generated (80,561,811 s/min), 519370863 distinct states found (8,168,824 ds/min), 60005565 states left on queue.
Progress(36) at 2012-11-09 16:57:10: 4681367179 states generated (87,714,354 s/min), 528219154 distinct states found (8,848,291 ds/min), 60082421 states left on queue.
Progress(36) at 2012-11-09 16:58:10: 4771928963 states generated (90,561,795 s/min), 536860964 distinct states found (8,641,810 ds/min), 59668052 states left on queue.
Progress(36) at 2012-11-09 16:59:10: 4862593533 states generated (90,664,560 s/min), 545749176 distinct states found (8,888,212 ds/min), 59489807 states left on queue.
