TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l1_n32_k2.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/3131/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l1_n32_k2
Starting... (2012-08-22 16:12:50)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(13) at 2012-08-22 17:00:35: 3651149719 states generated (83,477,323 s/min), 258044428 distinct states found (4,776,282 ds/min), 143945986 states left on queue.
Progress(13) at 2012-08-22 17:01:35: 3748653668 states generated (97,503,970 s/min), 262967471 distinct states found (4,923,043 ds/min), 145822016 states left on queue.
Progress(13) at 2012-08-22 17:02:35: 3832290698 states generated (83,636,973 s/min), 268391227 distinct states found (5,423,756 ds/min), 148632120 states left on queue.
Progress(14) at 2012-08-22 17:03:35: 3914551494 states generated (82,260,784 s/min), 273959402 distinct states found (5,568,175 ds/min), 151629640 states left on queue.
Progress(14) at 2012-08-22 17:04:35: 3992931850 states generated (78,380,318 s/min), 279608243 distinct states found (5,648,841 ds/min), 154829099 states left on queue.
Progress(14) at 2012-08-22 17:05:35: 4071074092 states generated (78,142,247 s/min), 284421845 distinct states found (4,813,602 ds/min), 157200760 states left on queue.
Progress(14) at 2012-08-22 17:06:35: 4149476968 states generated (78,402,874 s/min), 289926804 distinct states found (5,504,959 ds/min), 160255628 states left on queue.
Progress(14) at 2012-08-22 17:07:35: 4235246174 states generated (85,769,310 s/min), 295366832 distinct states found (5,440,028 ds/min), 163015358 states left on queue.
Progress(14) at 2012-08-22 17:08:35: 4322607558 states generated (87,361,265 s/min), 300877574 distinct states found (5,510,742 ds/min), 165796067 states left on queue.
Progress(14) at 2012-08-22 17:09:35: 4412045388 states generated (89,437,857 s/min), 306304870 distinct states found (5,427,296 ds/min), 168428428 states left on queue.
Progress(14) at 2012-08-22 17:10:35: 4491718907 states generated (79,673,593 s/min), 311137875 distinct states found (4,833,005 ds/min), 170771647 states left on queue.
Progress(14) at 2012-08-22 17:11:35: 4584529564 states generated (92,810,586 s/min), 316194288 distinct states found (5,056,413 ds/min), 172927713 states left on queue.
Progress(14) at 2012-08-22 17:12:35: 4680862685 states generated (96,333,210 s/min), 321392818 distinct states found (5,198,530 ds/min), 175115827 states left on queue.
Progress(14) at 2012-08-22 17:13:35: 4770103030 states generated (89,240,249 s/min), 326718210 distinct states found (5,325,392 ds/min), 177652466 states left on queue.
Progress(14) at 2012-08-22 17:14:35: 4862148455 states generated (92,045,419 s/min), 332041027 distinct states found (5,322,817 ds/min), 180098863 states left on queue.
Progress(14) at 2012-08-22 17:15:35: 4946507469 states generated (84,359,116 s/min), 336785572 distinct states found (4,744,545 ds/min), 182207197 states left on queue.
Progress(14) at 2012-08-22 17:16:35: 5032769916 states generated (86,262,421 s/min), 342198754 distinct states found (5,413,182 ds/min), 184924662 states left on queue.
Progress(14) at 2012-08-22 17:17:35: 5129010890 states generated (96,240,926 s/min), 347401430 distinct states found (5,202,676 ds/min), 187119811 states left on queue.
Progress(14) at 2012-08-22 17:18:35: 5218291529 states generated (89,280,618 s/min), 352656109 distinct states found (5,254,679 ds/min), 189584471 states left on queue.
Progress(14) at 2012-08-22 17:19:35: 5305935176 states generated (87,643,742 s/min), 358117548 distinct states found (5,461,439 ds/min), 192307046 states left on queue.
Progress(14) at 2012-08-22 17:20:35: 5384359927 states generated (78,424,716 s/min), 362948135 distinct states found (4,830,587 ds/min), 194686879 states left on queue.
Progress(14) at 2012-08-22 17:21:35: 5472034369 states generated (87,674,477 s/min), 368152756 distinct states found (5,204,621 ds/min), 197151648 states left on queue.
Progress(14) at 2012-08-22 17:22:35: 5564779570 states generated (92,745,108 s/min), 373548150 distinct states found (5,395,394 ds/min), 199648762 states left on queue.
Progress(14) at 2012-08-22 17:23:35: 5661769538 states generated (96,989,956 s/min), 378801928 distinct states found (5,253,778 ds/min), 201871600 states left on queue.
Progress(14) at 2012-08-22 17:24:35: 5753717812 states generated (91,948,379 s/min), 384127157 distinct states found (5,325,229 ds/min), 204323441 states left on queue.
Progress(14) at 2012-08-22 17:25:35: 5838103480 states generated (84,385,631 s/min), 388783147 distinct states found (4,655,990 ds/min), 206342398 states left on queue.
Progress(14) at 2012-08-22 17:26:35: 5923276751 states generated (85,173,203 s/min), 394298228 distinct states found (5,515,081 ds/min), 209195804 states left on queue.
Progress(14) at 2012-08-22 17:27:35: 6017718701 states generated (94,441,943 s/min), 399659414 distinct states found (5,361,186 ds/min), 211605683 states left on queue.
Progress(14) at 2012-08-22 17:28:35: 6113720091 states generated (96,001,451 s/min), 404957631 distinct states found (5,298,217 ds/min), 213903847 states left on queue.
Progress(14) at 2012-08-22 17:29:35: 6209077819 states generated (95,357,640 s/min), 410289526 distinct states found (5,331,895 ds/min), 216255823 states left on queue.
Progress(14) at 2012-08-22 17:30:35: 6293517715 states generated (84,440,017 s/min), 414732954 distinct states found (4,443,428 ds/min), 218060496 states left on queue.
Progress(14) at 2012-08-22 17:31:35: 6397831754 states generated (104,314,057 s/min), 419262632 distinct states found (4,529,678 ds/min), 219330369 states left on queue.
Progress(14) at 2012-08-22 17:32:35: 6491395797 states generated (93,563,944 s/min), 424480841 distinct states found (5,218,209 ds/min), 221624698 states left on queue.
Progress(14) at 2012-08-22 17:33:35: 6584735309 states generated (93,339,498 s/min), 429800794 distinct states found (5,319,953 ds/min), 224027789 states left on queue.
Progress(14) at 2012-08-22 17:34:35: 6679449739 states generated (94,714,438 s/min), 435132372 distinct states found (5,331,578 ds/min), 226399543 states left on queue.
Progress(14) at 2012-08-22 17:35:35: 6764221910 states generated (84,772,195 s/min), 439765743 distinct states found (4,633,371 ds/min), 228383782 states left on queue.
Progress(14) at 2012-08-22 17:36:35: 6865005554 states generated (100,783,622 s/min), 444769231 distinct states found (5,003,488 ds/min), 230237777 states left on queue.
Progress(14) at 2012-08-22 17:37:35: 6970278103 states generated (105,272,652 s/min), 449679538 distinct states found (4,910,307 ds/min), 231858316 states left on queue.
Progress(14) at 2012-08-22 17:38:35: 7070316703 states generated (100,038,495 s/min), 454892797 distinct states found (5,213,259 ds/min), 233945378 states left on queue.
Progress(14) at 2012-08-22 17:39:35: 7169495541 states generated (99,178,943 s/min), 460034227 distinct states found (5,141,430 ds/min), 235987458 states left on queue.
Progress(14) at 2012-08-22 17:40:35: 7261823157 states generated (92,327,573 s/min), 464335532 distinct states found (4,301,305 ds/min), 237403536 states left on queue.
Progress(14) at 2012-08-22 17:41:35: 7360796613 states generated (98,973,414 s/min), 469273501 distinct states found (4,937,969 ds/min), 239248581 states left on queue.
Progress(14) at 2012-08-22 17:42:35: 7464416339 states generated (103,619,722 s/min), 474207698 distinct states found (4,934,197 ds/min), 240944660 states left on queue.
Progress(14) at 2012-08-22 17:43:35: 7566151774 states generated (101,735,476 s/min), 479278677 distinct states found (5,070,979 ds/min), 242836403 states left on queue.
Progress(14) at 2012-08-22 17:44:35: 7675294267 states generated (109,142,541 s/min), 483922095 distinct states found (4,643,418 ds/min), 244069122 states left on queue.
