TLC2 Version 2.05 of 18 May 2012
Running in Model-Checking mode.
Parsing file l4_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/1364/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l4_n10
Starting... (2012-08-18 16:43:22)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(35) at 2012-08-18 17:38:31: 4120838014 states generated (64,021,088 s/min), 470789033 distinct states found (6,402,910 ds/min), 58705221 states left on queue.
Progress(35) at 2012-08-18 17:39:32: 4181263560 states generated (60,425,520 s/min), 476561917 distinct states found (5,772,884 ds/min), 58435548 states left on queue.
Progress(36) at 2012-08-18 17:40:33: 4232024917 states generated (50,761,383 s/min), 482061471 distinct states found (5,499,554 ds/min), 58858961 states left on queue.
Progress(36) at 2012-08-18 17:41:33: 4283886477 states generated (51,861,559 s/min), 487658405 distinct states found (5,596,934 ds/min), 59269750 states left on queue.
Progress(36) at 2012-08-18 17:42:33: 4334186867 states generated (50,300,381 s/min), 492833904 distinct states found (5,175,499 ds/min), 59415201 states left on queue.
Progress(36) at 2012-08-18 17:43:33: 4381040999 states generated (46,854,140 s/min), 497776684 distinct states found (4,942,780 ds/min), 59672578 states left on queue.
Progress(36) at 2012-08-18 17:44:33: 4424661011 states generated (43,619,945 s/min), 502253176 distinct states found (4,476,492 ds/min), 59787066 states left on queue.
Progress(36) at 2012-08-18 17:45:33: 4463314452 states generated (38,653,484 s/min), 505988737 distinct states found (3,735,561 ds/min), 59657284 states left on queue.
Progress(36) at 2012-08-18 17:46:33: 4499850657 states generated (36,536,186 s/min), 509713298 distinct states found (3,724,561 ds/min), 59728218 states left on queue.
Progress(36) at 2012-08-18 17:47:33: 4533615671 states generated (33,765,039 s/min), 513108921 distinct states found (3,395,623 ds/min), 59747340 states left on queue.
Flushed disk DiskFPSet0 1. time, in 44 sec
Progress(36) at 2012-08-18 17:48:33: 4540244767 states generated (6,629,116 s/min), 513826671 distinct states found (717,750 ds/min), 59802188 states left on queue.
Flushed disk DiskFPSet1 1. time, in 45 sec
Progress(36) at 2012-08-18 17:49:33: 4561812269 states generated (21,567,467 s/min), 516055814 distinct states found (2,229,143 ds/min), 59874576 states left on queue.
Progress(36) at 2012-08-18 17:50:33: 4623251151 states generated (61,438,908 s/min), 522312943 distinct states found (6,257,129 ds/min), 59987812 states left on queue.
Progress(36) at 2012-08-18 17:51:33: 4690024198 states generated (66,773,056 s/min), 529026889 distinct states found (6,713,946 ds/min), 60024452 states left on queue.
Progress(36) at 2012-08-18 17:52:33: 4758734176 states generated (68,709,968 s/min), 535455975 distinct states found (6,429,086 ds/min), 59582544 states left on queue.
Progress(37) at 2012-08-18 17:53:33: 4827057370 states generated (68,323,203 s/min), 542588876 distinct states found (7,132,901 ds/min), 59883130 states left on queue.
Progress(37) at 2012-08-18 17:54:33: 4895896361 states generated (68,838,983 s/min), 549801114 distinct states found (7,212,238 ds/min), 60211461 states left on queue.
Progress(37) at 2012-08-18 17:55:33: 4959220441 states generated (63,324,068 s/min), 556158343 distinct states found (6,357,229 ds/min), 60236284 states left on queue.
Progress(37) at 2012-08-18 17:56:33: 5025827233 states generated (66,606,813 s/min), 563004075 distinct states found (6,845,732 ds/min), 60421334 states left on queue.
Progress(37) at 2012-08-18 17:57:33: 5096488728 states generated (70,661,494 s/min), 569869329 distinct states found (6,865,254 ds/min), 60220441 states left on queue.
Progress(37) at 2012-08-18 17:58:33: 5166477678 states generated (69,988,941 s/min), 576858680 distinct states found (6,989,351 ds/min), 60210898 states left on queue.
Progress(37) at 2012-08-18 17:59:33: 5235495457 states generated (69,017,788 s/min), 583757639 distinct states found (6,898,959 ds/min), 60208082 states left on queue.
Progress(37) at 2012-08-18 18:00:33: 5298672237 states generated (63,176,762 s/min), 589925050 distinct states found (6,167,411 ds/min), 60057819 states left on queue.
Progress(38) at 2012-08-18 18:01:33: 5366742463 states generated (68,070,245 s/min), 596141248 distinct states found (6,216,198 ds/min), 59466985 states left on queue.
Progress(38) at 2012-08-18 18:02:33: 5434938204 states generated (68,195,712 s/min), 603230846 distinct states found (7,089,598 ds/min), 59737011 states left on queue.
Progress(38) at 2012-08-18 18:03:33: 5504682999 states generated (69,744,813 s/min), 610385910 distinct states found (7,155,064 ds/min), 59917596 states left on queue.
Progress(38) at 2012-08-18 18:04:33: 5574465224 states generated (69,782,213 s/min), 617398730 distinct states found (7,012,820 ds/min), 59952193 states left on queue.
Progress(38) at 2012-08-18 18:05:33: 5637475937 states generated (63,010,736 s/min), 623575920 distinct states found (6,177,190 ds/min), 59828317 states left on queue.
Progress(38) at 2012-08-18 18:06:34: 5705807066 states generated (68,331,119 s/min), 630093451 distinct states found (6,517,531 ds/min), 59512729 states left on queue.
Progress(38) at 2012-08-18 18:07:34: 5775435547 states generated (69,628,437 s/min), 636939390 distinct states found (6,845,939 ds/min), 59395825 states left on queue.
