Listening for transport dt_socket at address: 1044
TLC2 Version 2.05 of 23 July 2013
Running in Model-Checking mode.
Parsing file l12_n10.tla
Parsing file GridPerformanceTest.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/TLC.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Integers.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/FiniteSets.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Naturals.tla
Parsing file /mnt/tlc/40281/tla/tla2sany/StandardModules/Sequences.tla
Semantic processing of module Naturals
Semantic processing of module Integers
Semantic processing of module Sequences
Semantic processing of module FiniteSets
Semantic processing of module GridPerformanceTest
Semantic processing of module TLC
Semantic processing of module l12_n10
Starting... (2014-07-04 17:25:11)
Computing initial states...
Finished computing initial states: 1 distinct state generated.
Progress(8) at 2014-07-04 17:25:19: 46098 states generated (46,096 s/min), 13587 distinct states found (13,587 ds/min), 8971 states left on queue.
Progress(21) at 2014-07-04 18:44:19: 100514419 states generated (1,283,951 s/min), 15111887 distinct states found (183,459 ds/min), 5060437 states left on queue.
Progress(21) at 2014-07-04 18:45:19: 101732129 states generated (1,217,710 s/min), 15277854 distinct states found (165,967 ds/min), 5104632 states left on queue.
Progress(21) at 2014-07-04 18:46:19: 102987392 states generated (1,255,262 s/min), 15446836 distinct states found (168,982 ds/min), 5148087 states left on queue.
Progress(21) at 2014-07-04 18:47:19: 104279470 states generated (1,292,076 s/min), 15623073 distinct states found (176,237 ds/min), 5195116 states left on queue.
Progress(21) at 2014-07-04 18:48:19: 105561511 states generated (1,282,041 s/min), 15809958 distinct states found (186,885 ds/min), 5253797 states left on queue.
Progress(21) at 2014-07-04 18:49:19: 106853394 states generated (1,291,887 s/min), 15994119 distinct states found (184,161 ds/min), 5308771 states left on queue.
Progress(21) at 2014-07-04 18:50:19: 108088851 states generated (1,235,455 s/min), 16172668 distinct states found (178,549 ds/min), 5363773 states left on queue.
Progress(21) at 2014-07-04 18:51:19: 109349241 states generated (1,260,392 s/min), 16348883 distinct states found (176,215 ds/min), 5413950 states left on queue.
Progress(21) at 2014-07-04 18:52:19: 110635777 states generated (1,286,536 s/min), 16513302 distinct states found (164,419 ds/min), 5449717 states left on queue.
Progress(21) at 2014-07-04 18:53:19: 111930205 states generated (1,294,425 s/min), 16695203 distinct states found (181,901 ds/min), 5502174 states left on queue.
Progress(21) at 2014-07-04 18:54:19: 113221225 states generated (1,291,023 s/min), 16861717 distinct states found (166,514 ds/min), 5539586 states left on queue.
Progress(21) at 2014-07-04 18:55:19: 114465890 states generated (1,244,661 s/min), 17031475 distinct states found (169,758 ds/min), 5584880 states left on queue.
Progress(21) at 2014-07-04 18:56:19: 115719556 states generated (1,253,666 s/min), 17204456 distinct states found (172,981 ds/min), 5632490 states left on queue.
Progress(21) at 2014-07-04 18:57:19: 117010540 states generated (1,290,989 s/min), 17375279 distinct states found (170,823 ds/min), 5674217 states left on queue.
Progress(21) at 2014-07-04 18:58:19: 118302930 states generated (1,292,387 s/min), 17568836 distinct states found (193,557 ds/min), 5738535 states left on queue.
Progress(21) at 2014-07-04 18:59:19: 119592775 states generated (1,289,846 s/min), 17748656 distinct states found (179,820 ds/min), 5789371 states left on queue.
Progress(21) at 2014-07-04 19:00:19: 120828741 states generated (1,235,964 s/min), 17913084 distinct states found (164,428 ds/min), 5830200 states left on queue.
Progress(21) at 2014-07-04 19:01:19: 122080643 states generated (1,251,906 s/min), 18075896 distinct states found (162,812 ds/min), 5867824 states left on queue.
Progress(22) at 2014-07-04 19:02:19: 123371052 states generated (1,290,406 s/min), 18240815 distinct states found (164,919 ds/min), 5903702 states left on queue.
Progress(22) at 2014-07-04 19:03:19: 124651235 states generated (1,280,183 s/min), 18452140 distinct states found (211,325 ds/min), 5987009 states left on queue.
Progress(22) at 2014-07-04 19:04:19: 125943725 states generated (1,292,492 s/min), 18646419 distinct states found (194,279 ds/min), 6052038 states left on queue.
Progress(22) at 2014-07-04 19:05:19: 127175131 states generated (1,231,406 s/min), 18838298 distinct states found (191,879 ds/min), 6120777 states left on queue.
Progress(22) at 2014-07-04 19:06:19: 128419491 states generated (1,244,356 s/min), 19014194 distinct states found (175,896 ds/min), 6172237 states left on queue.
Progress(22) at 2014-07-04 19:07:19: 129703961 states generated (1,284,472 s/min), 19200098 distinct states found (185,904 ds/min), 6229693 states left on queue.
Progress(22) at 2014-07-04 19:08:19: 130995085 states generated (1,291,123 s/min), 19388619 distinct states found (188,521 ds/min), 6289099 states left on queue.
Progress(22) at 2014-07-04 19:09:19: 132288452 states generated (1,293,369 s/min), 19573628 distinct states found (185,009 ds/min), 6344774 states left on queue.
Progress(22) at 2014-07-04 19:10:19: 133540173 states generated (1,251,720 s/min), 19735094 distinct states found (161,466 ds/min), 6381069 states left on queue.
Progress(22) at 2014-07-04 19:11:19: 134785950 states generated (1,245,777 s/min), 19912625 distinct states found (177,531 ds/min), 6434020 states left on queue.
Progress(22) at 2014-07-04 19:12:19: 136069905 states generated (1,283,957 s/min), 20079681 distinct states found (167,056 ds/min), 6472681 states left on queue.
Progress(22) at 2014-07-04 19:13:19: 137360374 states generated (1,290,466 s/min), 20264829 distinct states found (185,148 ds/min), 6528781 states left on queue.
Progress(22) at 2014-07-04 19:14:19: 138652219 states generated (1,291,848 s/min), 20452267 distinct states found (187,438 ds/min), 6587038 states left on queue.
Progress(22) at 2014-07-04 19:15:19: 139890368 states generated (1,238,147 s/min), 20616647 distinct states found (164,380 ds/min), 6627602 states left on queue.
Progress(22) at 2014-07-04 19:16:19: 141131543 states generated (1,241,178 s/min), 20781793 distinct states found (165,146 ds/min), 6668629 states left on queue.
Progress(22) at 2014-07-04 19:17:19: 142416973 states generated (1,285,428 s/min), 20951457 distinct states found (169,664 ds/min), 6709752 states left on queue.
Progress(22) at 2014-07-04 19:18:19: 143709084 states generated (1,292,112 s/min), 21126044 distinct states found (174,587 ds/min), 6755129 states left on queue.
Progress(22) at 2014-07-04 19:19:19: 144996473 states generated (1,287,387 s/min), 21299995 distinct states found (173,951 ds/min), 6800338 states left on queue.
Progress(22) at 2014-07-04 19:20:19: 146210981 states generated (1,214,508 s/min), 21453157 distinct states found (153,162 ds/min), 6832051 states left on queue.
Progress(22) at 2014-07-04 19:21:19: 147459545 states generated (1,248,561 s/min), 21603787 distinct states found (150,630 ds/min), 6857824 states left on queue.
Progress(22) at 2014-07-04 19:22:19: 148746226 states generated (1,286,684 s/min), 21779161 distinct states found (175,374 ds/min), 6904531 states left on queue.
Progress(22) at 2014-07-04 19:23:19: 150037866 states generated (1,291,642 s/min), 21967325 distinct states found (188,164 ds/min), 6963531 states left on queue.
Progress(22) at 2014-07-04 19:24:19: 151327791 states generated (1,289,924 s/min), 22144361 distinct states found (177,036 ds/min), 7011573 states left on queue.
Progress(22) at 2014-07-04 19:25:19: 152526495 states generated (1,198,704 s/min), 22301963 distinct states found (157,602 ds/min), 7049307 states left on queue.
Progress(22) at 2014-07-04 19:26:19: 153788535 states generated (1,262,040 s/min), 22469911 distinct states found (167,948 ds/min), 7091047 states left on queue.
Progress(22) at 2014-07-04 19:27:19: 155082581 states generated (1,294,043 s/min), 22628111 distinct states found (158,200 ds/min), 7119844 states left on queue.
Progress(22) at 2014-07-04 19:28:19: 156379922 states generated (1,297,343 s/min), 22812654 distinct states found (184,543 ds/min), 7174654 states left on queue.
Progress(22) at 2014-07-04 19:29:19: 157674826 states generated (1,294,905 s/min), 22996595 distinct states found (183,941 ds/min), 7229105 states left on queue.
Progress(22) at 2014-07-04 19:30:19: 158932503 states generated (1,257,678 s/min), 23168795 distinct states found (172,200 ds/min), 7275538 states left on queue.
Progress(22) at 2014-07-04 19:31:19: 160183928 states generated (1,251,424 s/min), 23342030 distinct states found (173,235 ds/min), 7323628 states left on queue.
Progress(22) at 2014-07-04 19:32:19: 161476792 states generated (1,292,862 s/min), 23524293 distinct states found (182,263 ds/min), 7376606 states left on queue.
Progress(22) at 2014-07-04 19:33:19: 162776161 states generated (1,299,372 s/min), 23702255 distinct states found (177,962 ds/min), 7424629 states left on queue.
Progress(22) at 2014-07-04 19:34:19: 164073923 states generated (1,297,763 s/min), 23868586 distinct states found (166,331 ds/min), 7461185 states left on queue.
Progress(22) at 2014-07-04 19:35:19: 165294232 states generated (1,220,307 s/min), 24020030 distinct states found (151,444 ds/min), 7490596 states left on queue.
Progress(22) at 2014-07-04 19:36:19: 166549847 states generated (1,255,615 s/min), 24193203 distinct states found (173,173 ds/min), 7538211 states left on queue.
Progress(22) at 2014-07-04 19:37:19: 167846804 states generated (1,296,955 s/min), 24363440 distinct states found (170,237 ds/min), 7578752 states left on queue.
Progress(22) at 2014-07-04 19:38:19: 169145699 states generated (1,298,897 s/min), 24525561 distinct states found (162,121 ds/min), 7610982 states left on queue.
Progress(22) at 2014-07-04 19:39:19: 170442060 states generated (1,296,358 s/min), 24698354 distinct states found (172,793 ds/min), 7654139 states left on queue.
Progress(22) at 2014-07-04 19:40:19: 171695512 states generated (1,253,456 s/min), 24866219 distinct states found (167,865 ds/min), 7696658 states left on queue.
Progress(22) at 2014-07-04 19:41:19: 172944284 states generated (1,248,772 s/min), 25031086 distinct states found (164,867 ds/min), 7736649 states left on queue.
Progress(22) at 2014-07-04 19:42:19: 174233231 states generated (1,288,944 s/min), 25205398 distinct states found (174,312 ds/min), 7782067 states left on queue.
Progress(22) at 2014-07-04 19:43:19: 175532242 states generated (1,299,009 s/min), 25393059 distinct states found (187,661 ds/min), 7839827 states left on queue.
Progress(22) at 2014-07-04 19:44:19: 176823978 states generated (1,291,739 s/min), 25569182 distinct states found (176,123 ds/min), 7886775 states left on queue.
Progress(22) at 2014-07-04 19:45:19: 178087311 states generated (1,263,336 s/min), 25729757 distinct states found (160,575 ds/min), 7921017 states left on queue.
Progress(22) at 2014-07-04 19:46:19: 179347988 states generated (1,260,674 s/min), 25897537 distinct states found (167,780 ds/min), 7962730 states left on queue.
Progress(22) at 2014-07-04 19:47:19: 180642244 states generated (1,294,254 s/min), 26060756 distinct states found (163,219 ds/min), 7996523 states left on queue.
Progress(22) at 2014-07-04 19:48:19: 181939414 states generated (1,297,171 s/min), 26217604 distinct states found (156,848 ds/min), 8023654 states left on queue.
Progress(23) at 2014-07-04 19:49:19: 183233180 states generated (1,293,770 s/min), 26419386 distinct states found (201,782 ds/min), 8096058 states left on queue.
Progress(23) at 2014-07-04 19:50:19: 184401509 states generated (1,168,324 s/min), 26598338 distinct states found (178,952 ds/min), 8158177 states left on queue.
Progress(23) at 2014-07-04 19:51:19: 185656693 states generated (1,255,186 s/min), 26777588 distinct states found (179,250 ds/min), 8211911 states left on queue.
Progress(23) at 2014-07-04 19:52:19: 186950990 states generated (1,294,292 s/min), 26973985 distinct states found (196,397 ds/min), 8278876 states left on queue.
Progress(23) at 2014-07-04 19:53:19: 188242560 states generated (1,291,577 s/min), 27165003 distinct states found (191,018 ds/min), 8340737 states left on queue.
Progress(23) at 2014-07-04 19:54:19: 189537133 states generated (1,294,573 s/min), 27339017 distinct states found (174,014 ds/min), 8385295 states left on queue.
Progress(23) at 2014-07-04 19:55:19: 190762003 states generated (1,224,868 s/min), 27508344 distinct states found (169,327 ds/min), 8432138 states left on queue.
Progress(23) at 2014-07-04 19:56:19: 192018909 states generated (1,256,903 s/min), 27691042 distinct states found (182,698 ds/min), 8489144 states left on queue.
Progress(23) at 2014-07-04 19:57:19: 193310344 states generated (1,291,441 s/min), 27876888 distinct states found (185,846 ds/min), 8545845 states left on queue.
Progress(23) at 2014-07-04 19:58:19: 194606969 states generated (1,296,625 s/min), 28055508 distinct states found (178,620 ds/min), 8594803 states left on queue.
Progress(23) at 2014-07-04 19:59:19: 195898407 states generated (1,291,435 s/min), 28230841 distinct states found (175,333 ds/min), 8640992 states left on queue.
Progress(23) at 2014-07-04 20:00:19: 197108656 states generated (1,210,252 s/min), 28383242 distinct states found (152,401 ds/min), 8672372 states left on queue.
Progress(23) at 2014-07-04 20:01:19: 198353144 states generated (1,244,487 s/min), 28549631 distinct states found (166,389 ds/min), 8714309 states left on queue.
Progress(23) at 2014-07-04 20:02:19: 199642947 states generated (1,289,803 s/min), 28724080 distinct states found (174,449 ds/min), 8759777 states left on queue.
Progress(23) at 2014-07-04 20:03:19: 200938768 states generated (1,295,820 s/min), 28885083 distinct states found (161,003 ds/min), 8791199 states left on queue.
Progress(23) at 2014-07-04 20:04:19: 202233222 states generated (1,294,454 s/min), 29068559 distinct states found (183,476 ds/min), 8845227 states left on queue.
Progress(23) at 2014-07-04 20:05:19: 203475068 states generated (1,241,844 s/min), 29244400 distinct states found (175,841 ds/min), 8896884 states left on queue.
